,date,timeGMT,tempIMU_C,lat,lon
306558,2021-01-11,174858.000,33.3,-40.583631,-64.994216
308249,2021-01-11,175354.825,35.58,-40.583726,-64.994306
308250,2021-01-11,175355.000,35.54,-40.583726,-64.994306
310013,2021-01-11,175900.827,35.72,-33.942187,-51.553357
310014,2021-01-11,175901.000,35.67,-33.942187,-51.553357
311885,2021-01-11,180426.825,35.13,-40.583294,-64.993708
311886,2021-01-11,180427.000,35.08,-40.583294,-64.993708
313451,2021-01-11,180901.823,37.95,-40.583252,-64.993601
313452,2021-01-11,180902.000,37.89,-40.583252,-64.993601
315197,2021-01-11,181405.824,35.16,-40.583288,-64.993644
315198,2021-01-11,181406.000,35.11,-40.583288,-64.993644
316925,2021-01-11,181905.826,36.72,-40.583259,-64.993598
316926,2021-01-11,181906.000,36.66,-40.583259,-64.993598
318671,2021-01-11,182408.826,31.73,-40.583135,-64.993375
318672,2021-01-11,182409.000,31.69,-40.583135,-64.993375
320507,2021-01-11,182930.824,36.28,-40.584095,-64.99477
320508,2021-01-11,182931.000,36.22,-40.584095,-64.99477
322109,2021-01-11,183408.827,34.45,-40.584097,-64.994764
322110,2021-01-11,183409.000,34.39,-40.584097,-64.994764
323837,2021-01-11,183910.827,37.1,-40.584099,-64.994754
323838,2021-01-11,183911.000,37.05,-40.584099,-64.994754
325565,2021-01-11,184411.827,37.9,-40.584086,-64.994759
325566,2021-01-11,184412.000,37.86,-40.584086,-64.994759
327311,2021-01-11,184913.826,37.85,-40.584109,-64.994785
327312,2021-01-11,184914.000,37.8,-40.584109,-64.994785
329039,2021-01-11,185415.827,38.47,-40.584109,-64.994737
329040,2021-01-11,185416.000,38.41,-40.584109,-64.994737
330767,2021-01-11,185917.827,35.51,-40.584103,-64.994771
330768,2021-01-11,185918.000,35.45,-40.584103,-64.994771
332513,2021-01-11,190419.826,37.15,-40.584102,-64.994779
332514,2021-01-11,190420.000,37.1,-40.584102,-64.994779
334241,2021-01-11,190922.824,38.22,-40.584101,-64.994846
334242,2021-01-11,190923.000,38.17,-40.584101,-64.994846
335951,2021-01-11,191423.827,37.49,-40.584106,-64.994705
335952,2021-01-11,191424.000,37.44,-40.584106,-64.994705
337679,2021-01-11,191924.827,35.69,-40.584096,-64.994629
